,df,user,created_at,text,favorite_count,id_str,location,description,followers_count,listed_count,friends_count,statuses_count,time_zone,retweet_count,retweeted,id,Class,%Strength
88,0,margaridafmarq,Tue Mar 26 14:43:33 +0000 2019,RT @jhaatlyf: Sad as fuck https://t.co/iAVtlvTu2k,0,1110552876273881093,"Coimbra, Portugal",ESJF ☆ 16  ☆ ig: margaridamarquess,1040,2,242,17220,,0,False,1110552876273881093,Relational,66.4424479007721
89,0,antzinherpance,Tue Mar 26 14:43:33 +0000 2019,RT @victorialoopz: when u make him mad n he start driving home like dis 🥴 https://t.co/DOsh5zvRhg,0,1110552876437299200,"Az,","खुबसूरत  .they always ask whos a good boy, but never ask hows a good boy. a hungry dog is a fast dog",876,8,595,34679,,0,False,1110552876437299200,Prescriptive,81.35370016098022
90,0,Woahits_Zee,Tue Mar 26 14:43:33 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552876672339969,,TX 🌻 | 21 | 👻 : Woahits_Zariah,360,0,545,7936,,0,False,1110552876672339969,Prescriptive,67.11891293525696
91,0,brooooklyngrace,Tue Mar 26 14:43:33 +0000 2019,I’m really sad I don’t look like this,0,1110552876542316544,cheraw/conway ,,341,0,198,783,,0,False,1110552876542316544,Illness,71.7522919178009
92,0,cass_canvases,Tue Mar 26 14:43:33 +0000 2019,"RT @peedekaf: my mom when she was pregnant with me:

|              |
|              |
|               \
|                 \
|…",0,1110552876827492352,,I paint 🎨 | IG: Cassies.Canvases,1265,4,558,16619,,0,False,1110552876827492352,Relational,66.54943227767944
93,0,TayTayBonsall,Tue Mar 26 14:43:33 +0000 2019,"RT @wiilkilz: Sucide - 0800567567
Rape - 0214479762
Assault - 0861322322
Depression - 0800121314
Emergency - 112
ADHD Helpline - 0800554433…",0,1110552876814880768,"Oklahoma City, OK",,384,1,139,20571,,0,False,1110552876814880768,Relational,88.87469172477722
94,0,Michaelagcopraa,Tue Mar 26 14:43:33 +0000 2019,"RT @arjmxrell: i am sad, but it's okay",0,1110552876818980864,Genesis❤,1 CORINTHIANS 13:8,127,0,179,3792,,0,False,1110552876818980864,Prescriptive,65.92159867286682
95,0,izzahirdinaa_,Tue Mar 26 14:43:33 +0000 2019,"RT @arjmxrell: i am sad, but it's okay",0,1110552877179629569,neverland,well dunya :D,214,0,101,12097,,0,False,1110552877179629569,Prescriptive,65.91941118240356
96,0,JP1958S,Tue Mar 26 14:43:33 +0000 2019,"Senator, this isn’t in anyone’s strategic interests &amp; there’s no need to upset the current balance when Israel cont… https://t.co/k5MTH9Pva1",0,1110552877330825216,"New Jersey, USA","Educated, travel often, foodie, politically moderate/centrist, father, husband, news junkie, Roman Catholic, dog lover and outdoor sports/recreation lover.",539,3,1003,30510,,0,False,1110552877330825216,Relational,88.6997938156128
97,0,Guielle_BC,Tue Mar 26 14:43:33 +0000 2019,"RT @Bible_Time: You're not a failure until you stop trying. If you have no other testimony you have this one: ""I'm still here.""",0,1110552877439700992,Marianas Trench ,A Popcorn. (INFP-T).,245,0,588,3259,,0,False,1110552877439700992,Relational,65.03862142562866
98,0,dandani__04,Tue Mar 26 14:43:33 +0000 2019,RT @jhaatlyf: Sad as fuck https://t.co/iAVtlvTu2k,0,1110552877955575813,"Lungsod ng Davao, Rehiyon ng D","si me amas, serva me",28,0,41,489,,0,False,1110552877955575813,Relational,66.44240617752075
99,0,arnyshiaaa,Tue Mar 26 14:43:33 +0000 2019,"RT @na3gotti_: 1-800-273-8255 - Suicide Hotline

877-226-3111 - Addiction Hotline

844-228-2962 - Eating Disorder Hotline

877-455-0628 - S…",0,1110552878371037185,ON MY THROWN👑,freeTman🤞🏽 ripPawpaw💔websterWorld👼🏽,1065,0,766,2810,,0,False,1110552878371037185,Prescriptive,90.46571850776672
100,0,IAmKevinLEarl1,Tue Mar 26 14:43:33 +0000 2019,"RT @JennsPolitics: @dbongino @Cav3man28 Let's join together &amp; demand everyone be held accountable that perpetuated this hoax on us!! 

I'm…",0,1110552878119374850,,"If facts upset you, we can't communicate.  If I'm privileged, blame my mom. She chose not to abort me. Thanks Mom. All whom share values are blind to race!",291,0,182,2045,,0,False,1110552878119374850,Prescriptive,88.69338035583496
101,0,lisazulkhaidahh,Tue Mar 26 14:43:33 +0000 2019,RT @bukhariawesome: Everyone who played this grew up to have anxiety and the obsessive need to please everyone. https://t.co/ed53998XCz,0,1110552878567981056,Hogwarts,,81,0,66,26407,,0,False,1110552878567981056,Relational,86.5757167339325
102,0,ptcnews,Tue Mar 26 14:43:33 +0000 2019,"Tejinderpal Sandhu, an expelled SAD leader who got 2300 votes in 2017 elections
#readMore #Buzz #SAD #COngress https://t.co/ARNxNgpYK6",0,1110552878601637888,"Mohali, India","Official Twitter account of PTC NEWS, the leading Punjabi News channel, is the most sought after source of all news related to Punjab and Punjabiyat worldwide.",3745,28,58,67028,,0,False,1110552878601637888,Prescriptive,86.42422556877136
103,0,tpolic88,Tue Mar 26 14:43:33 +0000 2019,RT @grandayy: The Copyright Directive including Article 13 has just been approved by EU Parliament. A vote for amending and improving it wa…,0,1110552878605836294,,Wait… where am I?,69,1,71,246,,0,False,1110552878605836294,Prescriptive,90.36439657211304
104,0,Ruggwain2,Tue Mar 26 14:43:34 +0000 2019,"RT @HarryTheOwl: I am stunned, shocked, upset, aghast and fuming.Just had Inspector Wilson from @Humberbeat call me re my complaint.",0,1110552878954004482,,,4,0,41,84,,0,False,1110552878954004482,Relational,82.82297253608704
105,0,YeimiCampos4,Tue Mar 26 14:43:34 +0000 2019,I’m getting a lil stressed out 😢,0,1110552879218245632,KC 📍,new account,126,0,142,228,,0,False,1110552879218245632,Prescriptive,66.66496992111206
106,0,NyamShit_,Tue Mar 26 14:43:34 +0000 2019,RT @alezander: me making fun of my anxiety on twitter vs my anxiety later that night https://t.co/QPsD7eCc1b,0,1110552879373398017,"New York, USA",Temporary account since my main @CrownMeDaQueen_ locked 😅,72,0,197,2991,,0,False,1110552879373398017,Prescriptive,49.829331040382385
107,0,anlazmn,Tue Mar 26 14:43:34 +0000 2019,"i rlly feel sad for my friends at times, they go thru so much more than me, i love you guys stay strong :,( ❤️",0,1110552878790250496,,hi (-:,161,1,144,33518,,0,False,1110552878790250496,Relational,73.08138608932495
108,0,JLCWood2017,Tue Mar 26 14:43:34 +0000 2019,"RT @BetteMidler: #DonaldTrump has forced us to live through war as a nation for the last two years; he has caused depression, despair, conf…",0,1110552879570530304,,Hard working taxpayer. Wife. Sports fan. ⚾️🏒🏈 NASCAR. Sometimes the truth hurts.Thoughts and opinions are my own. Very Patriotic 🇨🇦. Helping AB #OrangeFlush,1781,6,1313,23196,,0,False,1110552879570530304,Relational,90.46434164047241
109,0,ColBannister,Tue Mar 26 14:43:34 +0000 2019,@RayetteFuss @Peoples_Pundit @PressSec You bought the liberal “collusion” lie for the last 2 years.. you obsessed o… https://t.co/Vb2CMYQR2Z,0,1110552879914541056,Southeastern U.S.,"Political Body, reporting and commenting. Jesus died for our sins. I strongly support Trump for President! Now is the time!",7772,78,2721,103069,,0,False,1110552879914541056,Relational,83.2952618598938
110,0,ChriskaHM,Tue Mar 26 14:43:34 +0000 2019,RT @b1bygurll: My depression when it see’s me happy for more than five minutes https://t.co/8FJMsabv4w,0,1110552880262443011,CHRISKA/ EO BENSLER VILLE ,"“ Like the desert misses rain - cm,2013 “. • Jema                                            er, svu, charmed, river song",946,31,452,45530,,0,False,1110552880262443011,Relational,54.1052520275116
111,0,st3ph89,Tue Mar 26 14:43:34 +0000 2019,"RT @delafro_: I don’t feel bad about being the “dump him” friend. My girls are too pretty, too smart and too fly to be stressed over medioc…",0,1110552880279224320,,Girl with tattoos who likes getting in trouble 🖤😈,34,1,142,91,,0,False,1110552880279224320,Relational,91.0758376121521
112,0,Chris_1791,Tue Mar 26 14:43:34 +0000 2019,Van Jones: 'Sadness and disappointment and disorientation among progressives and Democrats' over no Trump collusion… https://t.co/SUBIMuwnHU,0,1110552879016734720, φιλεω αδελφος Philadelphia PA,"Roman Catholic. 86% Irish Ancestry, ProLife, BS/MS Princeton, Ph.D. U of Penn, Comp Sci, 1A, 2A, ❤️ 😺🐶 & animals, MAGA, #SpayNeuterPets #SpayNeuterLiberals",83854,1186,52741,1237568,,0,False,1110552879016734720,Relational,88.8244092464447
113,0,crutht_,Tue Mar 26 14:43:34 +0000 2019,RT @MonsieurSabs: One of the most depressing facts I've had to learn from my neuroscience professors is that your brain is basically irrepa…,0,1110552880862367746,,Best part of the sandwich. Don't @ me.,74,0,504,1928,,0,False,1110552880862367746,Relational,90.45206904411316
114,0,JoCheckMyFlow9,Tue Mar 26 14:43:34 +0000 2019,I think my puppy thinks I’m abandoning her at the groomers and I’m just as sad as she is about it 😪,0,1110552880560422913,Chicago 🏙,I’m just a bitch living,470,0,458,15649,,0,False,1110552880560422913,Relational,54.55542802810669
115,0,BSonblast,Tue Mar 26 14:43:34 +0000 2019,"RT @WalaaAbdelrhman: Normalizing injustice is dangerous and sad. Some people would call it resilience, but it’s not. It’s a combination of…",0,1110552880661053440,Sudan,the other Sara of @NSNMPodcast | I have stories,21374,167,590,82666,,0,False,1110552880661053440,Relational,88.61320614814758
116,0,Jaaaassyy,Tue Mar 26 14:43:34 +0000 2019,"RT @icapagodnatlg: wow im so sad
too sad",0,1110552880887422977,,edi siya na,584,0,926,9103,,0,False,1110552880887422977,Prescriptive,33.33333432674408
117,0,yoonsingularity,Tue Mar 26 14:43:34 +0000 2019,RT @Jojo20918: @taiwanesebby We here and we depressed let's get it https://t.co/iiOcAmfhrP,0,1110552880866455557,dani💜 | taegi/ot7,college life and stan twt together ain’t it,172,17,119,208253,,0,False,1110552880866455557,Prescriptive,33.33333432674408
118,0,Eccseltxier,Tue Mar 26 14:43:34 +0000 2019,RETROFIT EXCAVATION/ INSECURE SMILE/ FAILURE AND RESENTMENT https://t.co/uGwXoatd9V,0,1110552881860694016,,,173,0,893,2,,0,False,1110552881860694016,Relational,85.79395413398743
119,0,kingtayorr,Tue Mar 26 14:43:34 +0000 2019,"RT @MukamiWaEmbu: It's sad moments in Africa. God save this your people. #CycloneIdai
#PrayForMozambique #PrayForZimbabwe #PrayForMalawi ht…",0,1110552881965391873,"Toronto, Canada",Omotayo Bankole. Perfection is based on Perception 🇳🇬..Professional bullshitter. Add me on Snapchat: kingtayorii,1102,1,1131,3233,,0,False,1110552881965391873,Relational,86.50120496749878
120,0,brownishugar,Tue Mar 26 14:43:34 +0000 2019,RT @bukhariawesome: Everyone who played this grew up to have anxiety and the obsessive need to please everyone. https://t.co/ed53998XCz,0,1110552881919254532,,tersipu apa pemimpin patik,147,0,236,9709,,0,False,1110552881919254532,Relational,86.575847864151
121,0,GabbyGozlan,Tue Mar 26 14:43:34 +0000 2019,RT @G_Mondoo: HE WAS LYNCHED HERE IN FORT WAYNE 🤦🏾‍♂️🤦🏾‍♂️AND NOT ONE NEWS REPORT FOLLOWED UP. THIS IS SAD https://t.co/fowffIvXBT,0,1110552880639954946,I.E,I got work to do📍,1185,6,1004,35576,,0,False,1110552880639954946,Prescriptive,68.00541281700134
122,0,liawyucole,Tue Mar 26 14:43:34 +0000 2019,RT @rahmsalama: i hate how observant i am sometimes because i notice every little thing in every action and i get sad over the smallest thi…,0,1110552882011488256,Malaysia,another paper cut survivor | ig: @ucxle,129,0,50,2033,,0,False,1110552882011488256,Relational,64.27353620529175
123,0,sakuracIub,Tue Mar 26 14:43:34 +0000 2019,um... can people stop using the word triggered to describe people who get mad/upset :[,0,1110552882036633600,,minister of sakura affairs,177,20,84,2867,,0,False,1110552882036633600,Relational,84.2330276966095
124,0,DrJ3ckyll,Tue Mar 26 14:43:34 +0000 2019,"RT @Lizdolan: @BetteMidler Give it up @realDonaldTrump is your President, there was no #RussiaCollusion .. the media along with people like…",0,1110552881990516736,Colorado,"RPh MBA/MHA, Samurai. The press has abdicated their #1A right making our #2A more important. #NRA #MAGA #TrumpTrain2020 #MolonLabe #KravMaga #KAG #Sheepdog",4284,0,4986,13109,,0,False,1110552881990516736,Relational,88.74077796936035
125,0,lindsea_anne,Tue Mar 26 14:43:34 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552882724646912,"Bowling Green, OH",BGSU 22’ / snap- lindsea_1213,180,2,266,4025,,0,False,1110552882724646912,Prescriptive,67.12247133255005
126,0,joonariachi,Tue Mar 26 14:43:35 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552883102019586,stan mf ot7 bangtan cowards,seven men. seven dreams. one heart. thank you for staying @BTS_twt,1957,7,2311,49814,,0,False,1110552883102019586,Prescriptive,67.12207198143005
127,0,ForDaysDoe,Tue Mar 26 14:43:35 +0000 2019,RT @grandayy: The Copyright Directive including Article 13 has just been approved by EU Parliament. A vote for amending and improving it wa…,0,1110552883026509824,,Yeet,8,0,31,76,,0,False,1110552883026509824,Prescriptive,90.36439657211304
128,0,ShowerThoughtz1,Tue Mar 26 14:43:35 +0000 2019,"A small, mildly depressing thing about getting older is how much further you have to scroll down when selecting you… https://t.co/rV1RQ1iEY2",0,1110552883353845760,,These are random thoughts had in the shower.,1455,2,0,11696,,0,False,1110552883353845760,Relational,82.98748731613159
129,0,mn9332,Tue Mar 26 14:43:35 +0000 2019,RT @NickMurray91: The family of a man killed by the RCMP say the Mounties' failure to invest in recruiting Inuktitut-speaking officers is p…,0,1110552883328622592,Canada,"A wise man said: When knowledge increases, loquacity decreases.",57,1,134,611,,0,False,1110552883328622592,Prescriptive,82.91720151901245
130,0,antheminmyheart,Tue Mar 26 14:43:35 +0000 2019,"Holy shit THANK YOU

I have anxiety I have to take medication for and I feel the exact same damn way. And, enjoying… https://t.co/sbkQSnWCYb",0,1110552883190288388,listening to a record,"20 • Met Micky Dolenz 2/21/17 & 2/25/17 • 🐍 • ""Has anyone seen the moon? Makes the night seem a little bit more... sexy."" • Seeing Hugh Jackman 6/21/19!",1092,14,456,26174,,0,False,1110552883190288388,Prescriptive,67.37873554229736
131,0,abbythegr8st,Tue Mar 26 14:43:35 +0000 2019,"my hobbies: 

- crying 
- being sad",0,1110552883521601536,"jasper, al",sc: abbyhayess / mgm,3885,19,3561,4620,,0,False,1110552883521601536,Relational,66.03240966796875
132,0,KKKJJPPL,Tue Mar 26 14:43:35 +0000 2019,RT @__J_Superman: So many people have messsged me saying that Lisa has helped me come out of depression and be happy &amp; honeslty that makes…,0,1110552883689213954, 🌟리사 블랙핑크 🔗 방탄소년단 🌕,ʟɪsᴀ | ᴛᴀᴇʜʏᴜɴɢ | ᴊᴜɴɢᴋᴏᴏᴋ | ʏᴏᴏɴɢɪ | ᴊɪᴍɪɴ | ⚠️ ᴅᴏɴ'ᴛ ᴛᴏᴜᴄʜ ᴍʏ ʟɪsᴀ 🎞ʟᴀʟᴀʟᴀʟɪsᴀ_ᴍ ɪɢ ᴜᴘᴅᴀᴛᴇ 🔪💔,67,1,450,34637,,0,False,1110552883689213954,Prescriptive,57.43906497955322
133,0,_Kathss,Tue Mar 26 14:43:35 +0000 2019,RT @underyoursspell: I miss my bf again. Am sad.,0,1110552884079259649,,,722,4,442,44368,,0,False,1110552884079259649,Prescriptive,65.59971570968628
134,0,kimmiekloppy,Tue Mar 26 14:43:35 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552883940995073,"O'Fallon, Illinois",,383,0,519,6791,,0,False,1110552883940995073,Prescriptive,67.12177395820618
135,0,EUTMina_,Tue Mar 26 14:43:35 +0000 2019,aAAAaA im sad,0,1110552884259618816,hwasa 💘💓💞💖💝💕💗,@EUTHanbin in the houseeee| @EUTkUmji,256,1,360,6156,,0,False,1110552884259618816,Prescriptive,33.33333432674408
136,0,BostonGoody,Tue Mar 26 14:43:35 +0000 2019,RT @PipsToDollars: Consumer confidence falls in March in another sign of economic anxiety  https://t.co/piuDP7T3ty,0,1110552884402372608,"Boston, MA",Equities trader New York Stock Exchange,733,10,4770,3788,,0,False,1110552884402372608,Relational,90.12125134468079
137,0,ImaniOrWhatever,Tue Mar 26 14:43:35 +0000 2019,"RT @Lynda_Ra3: My son just asked me how difficult the Great Depression was for me and how did I manage. 

I hate this nigga.",0,1110552885149007872,Louisville/ATL/Orlando area,I write stuff. I say stuff. Author of Christian Control Freak Blog. 1/2 of #SaveTheDateShow #BlackLivesMatter ΔΣΘ Insta/YT Hopelessfromantic,3733,127,1429,148041,,0,False,1110552885149007872,Relational,70.37689089775085
